group,names,scores,logfoldchanges,pvals,pvals_adj
6,CMSS1,5.271391,1.3343558,1.9914493707013897e-07,7.110056170427868e-06
6,PIK3R1,5.2661915,1.0135772,1.9754789334147408e-07,7.076011104656416e-06
6,TENT5C,5.2655263,1.0871364,1.9875443165281807e-07,7.107652382667362e-06
6,CAMK4,5.2387137,1.2007838,2.2773481342132692e-07,8.039441013764435e-06
6,CNBP,5.234352,0.7543054,2.325855650694991e-07,8.171332799638169e-06
6,SELENOK,5.215669,0.8600154,2.561421454384249e-07,8.89942212421371e-06
6,RPL12,5.207822,0.5188454,2.7459767698554e-07,9.4807326686703e-06
6,ZNF831,5.185094,1.7494929,3.1627303274046286e-07,1.0750838962999999e-05
6,CCNI,5.177173,0.77334875,3.124591228919817e-07,1.065412944149357e-05
6,KLF3,5.1728024,1.3796014,3.3716096638242653e-07,1.1407970974844164e-05
6,CYTIP,5.1688385,0.918466,3.2571985744295767e-07,1.1054871643121865e-05
6,IL2RB,5.153817,1.4025912,3.596777430353914e-07,1.2076935271110478e-05
6,TMSB4X,5.1456847,0.6256498,3.917980235811145e-07,1.2996702764131902e-05
6,FOXO1,5.1417646,1.0951636,3.7879014064160427e-07,1.2660686266156235e-05
6,RPL35,5.1415505,0.51708597,3.8507775225598696e-07,1.2831840917221093e-05
6,HNRNPA0,5.1183743,0.923649,4.2432855047615795e-07,1.4033470391912995e-05
6,KLF12,5.1158514,1.3487134,4.3601745278710524e-07,1.4376809354043188e-05
6,ABCC1,5.072474,1.1019033,5.362181424405897e-07,1.736825567996449e-05
6,YWHAB,5.0719185,0.8076216,5.361490161994733e-07,1.736825567996449e-05
6,ABTB3,5.039004,2.2431114,6.958226925131655e-07,2.217859199484355e-05
6,ABLIM1,5.0295963,1.2517607,6.68626912657966e-07,2.1436022871846425e-05
6,NOP53,5.026381,0.7938548,6.718040186805944e-07,2.1454635166354657e-05
6,ATP5IF1,5.015975,0.8797661,7.081339954830674e-07,2.2505767287079626e-05
6,SERINC5,5.012106,1.1902492,7.342884721113199e-07,2.3236268154164403e-05
6,DEAF1,5.006629,1.9774823,8.175362276415214e-07,2.5685820363599967e-05
6,STK17B,4.9839845,0.8278142,8.262235671315095e-07,2.5847987072437107e-05
6,RAPGEF6,4.9710546,1.098628,8.871574500933198e-07,2.7636336827057197e-05
6,FYB1,4.967937,0.9769985,8.956018673987547e-07,2.7859931923197756e-05
6,CNIH1,4.960762,1.0971864,9.548041258558258e-07,2.9404769971165885e-05
6,STAT4,4.9589643,1.0470605,9.357722070812804e-07,2.8905109761711515e-05
6,FURIN,4.9535003,1.5361315,1.0298613121595055e-06,3.141434096854925e-05
6,PRKCQ,4.9531636,1.47458,9.851349675286604e-07,3.0217675510261963e-05
6,MAP3K5,4.9375105,1.2800888,1.0665687809109927e-06,3.235454786010409e-05
6,DUSP2,4.934231,0.92886084,1.0570429580189113e-06,3.210986985595292e-05
6,RNF125,4.904686,1.2579833,1.230863124334589e-06,3.708270231985016e-05
