group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
11,MCOLN2,7.9726553,1.8778561,1.5530064982180313e-15,1.2375098520039553e-13,0.5490196078431373,0.13026655202063628
11,PPP1R16A,7.9506593,2.9739692,1.8552127520892006e-15,1.4729853450071406e-13,0.29411764705882354,0.046431642304385214
11,TBC1D8,7.946324,1.819705,1.9212756550917886e-15,1.5199501972098454e-13,0.5686274509803921,0.14359415305245055
11,SCO2,7.9282837,1.728124,2.2219530212983274e-15,1.7515201719503267e-13,0.7450980392156863,0.22828890799656062
11,FFAR4,7.927303,3.9152644,2.239568576874086e-15,1.759101132542563e-13,0.13725490196078433,0.010318142734307825
11,GAS2L3,7.9005017,2.6230378,2.777828048148068e-15,2.1741200093566e-13,0.3333333333333333,0.05760963026655202
11,NUDT1,7.8929286,1.88355,2.951770471340072e-15,2.302066949510007e-13,0.5882352941176471,0.15692175408426484
11,RP2,7.8892713,1.7214301,3.0395597104750572e-15,2.3621567742925064e-13,0.49019607843137253,0.11006018916595013
11,ETV3,7.87721,1.9965696,3.3477206095972228e-15,2.5924795551715394e-13,0.6274509803921569,0.17798796216680998
11,CLN8,7.874534,1.7979643,3.4201524124771247e-15,2.6319175169315694e-13,0.5882352941176471,0.15391229578675839
11,FERMT3,7.874445,1.668111,3.422581775303182e-15,2.6319175169315694e-13,0.7450980392156863,0.21797076526225279
11,ETS2,7.866774,1.9678425,3.639026707749011e-15,2.7886102572656444e-13,0.7450980392156863,0.2472055030094583
11,ENSG00000290858,7.859367,5.2133493,3.860803319711092e-15,2.948286368416876e-13,0.0784313725490196,0.0030094582975064487
11,PRSS3,7.857612,4.9475164,3.915252022254478e-15,2.97952033652051e-13,0.0784313725490196,0.0030094582975064487
11,ANKRD22,7.855874,2.9623091,3.96994161000555e-15,3.0107215803052437e-13,0.2549019607843137,0.03611349957007739
11,ACTN1,7.8510323,1.8951452,4.126272013098733e-15,3.1185257863945167e-13,0.6470588235294118,0.1878761822871883
11,MXD1,7.8453975,1.8792537,4.315842192283664e-15,3.2506273059895417e-13,0.7843137254901961,0.264402407566638
11,ENPP2,7.8434367,2.10377,4.3837984380312385e-15,3.2905419470177827e-13,0.4117647058823529,0.08469475494411006
11,MAP2K1,7.840914,2.0299888,4.472792678577189e-15,3.3459227680254464e-13,0.7843137254901961,0.28073946689595874
11,NLRP3,7.8307014,1.8461596,4.851552363572267e-15,3.616955631594741e-13,0.37254901960784315,0.06835769561478934
11,STX17-DT,7.8214674,2.1916034,5.221103947371061e-15,3.8793155106260723e-13,0.3333333333333333,0.05760963026655202
11,LINC01374,7.807489,4.671889,5.8338618532728405e-15,4.3200041662972926e-13,0.09803921568627451,0.005159071367153913
11,ACTB,7.7929816,1.6008277,6.5446075695690115e-15,4.830052156964136e-13,1.0,0.9509888220120378
11,LY96,7.7914505,1.7514669,6.624434243098042e-15,4.872614792924924e-13,0.6862745098039216,0.19862424763542563
11,PACC1,7.7890677,1.8231899,6.750543021912384e-15,4.948823089363968e-13,0.39215686274509803,0.0765262252794497
12,TPSD1,44.717564,12.608098,0.0,0.0,0.9012345679012346,0.0021777003484320556
12,CPA3,44.69685,12.568473,0.0,0.0,0.9753086419753086,0.005662020905923345
12,HDC,43.527966,10.917293,0.0,0.0,0.8888888888888888,0.003484320557491289
12,SLC18A2,40.48575,10.066458,0.0,0.0,0.8271604938271605,0.005662020905923345
12,HPGDS,40.262287,10.013917,0.0,0.0,0.8518518518518519,0.007404181184668989
12,KIT,40.243935,9.839629,0.0,0.0,0.8024691358024691,0.004790940766550522
12,TPSB2,40.181236,12.221041,0.0,0.0,0.9876543209876543,0.016550522648083623
12,TPSAB1,39.450695,12.419551,0.0,0.0,1.0,0.0195993031358885
12,SLC24A3,38.900192,10.259726,0.0,0.0,0.9259259259259259,0.01524390243902439
12,GATA2,37.830467,9.518781,0.0,0.0,0.8148148148148148,0.010017421602787456
12,MS4A2,37.64799,30.63466,3.5288467590998e-310,7.05544788844381e-307,0.6049382716049383,0.0
12,IL1RL1,37.31322,9.041232,1.0017268955026603e-304,1.8359149677325009e-301,0.7160493827160493,0.005226480836236934
12,ADCYAP1,35.348186,10.077203,1.0690421706604816e-273,1.8085726507181517e-270,0.5802469135802469,0.0017421602787456446
12,CADPS,34.860683,9.838581,2.9330921041801056e-266,4.607678189088076e-263,0.5555555555555556,0.0013066202090592336
12,CALB2,33.826496,9.116312,8.044386634353357e-251,1.1794679683288891e-247,0.6172839506172839,0.005662020905923345
12,TMEM233,33.161346,10.628709,3.886540860264984e-241,5.3422933212379875e-238,0.5061728395061729,0.0013066202090592336
12,CTSG,32.63264,11.519605,1.4129178472091748e-233,1.8279001302159635e-230,0.4691358024691358,0.00043554006968641115
12,ADAM12,31.016148,7.910465,3.2654369057406053e-211,3.989819659330729e-208,0.654320987654321,0.013501742160278746
12,ENSG00000233968,29.83122,29.097252,1.5384033401938496e-195,1.780742350572807e-192,0.38271604938271603,0.0
12,ENSG00000243797,28.918285,7.371169,7.032957275490691e-184,7.733791467993338e-181,0.4444444444444444,0.003484320557491289
12,NTRK1,28.608889,7.222481,5.208817968453253e-180,5.4551206466758285e-177,0.4691358024691358,0.005226480836236934
12,GCSAML,27.851303,9.533919,1.038711724302958e-170,1.0383812251179525e-167,0.35802469135802467,0.0008710801393728223
12,ENPP3,27.518692,8.870207,1.0491345657446904e-166,1.0032007175836076e-163,0.4074074074074074,0.003484320557491289
12,SIGLEC6,27.17686,7.2525153,1.219432643342916e-162,1.1174575885433649e-159,0.43209876543209874,0.005226480836236934
12,SIGLEC17P,26.945269,7.548263,6.480966806287023e-160,5.7014361188268194e-157,0.3950617283950617,0.003484320557491289
12,CLU,25.618542,6.35407,9.481978381082305e-145,8.020659635967044e-142,0.8641975308641975,0.06445993031358885
12,LTC4S,25.388987,7.013505,3.337136899667453e-142,2.7182834012735665e-139,0.8271604938271605,0.06184668989547038
12,TTLL7,24.582455,6.9151864,1.946077083291729e-133,1.5285740461726784e-130,0.43209876543209874,0.009581881533101045
12,BACE2,24.575827,6.0980186,2.2909742827195258e-133,1.73742749654657e-130,0.7530864197530864,0.050522648083623695
12,LINC02752,24.543098,8.791349,5.124816518574053e-133,3.757002989766638e-130,0.2839506172839506,0.0008710801393728223
12,LINC02829,24.500952,28.899334,1.4430136707542737e-132,1.023748376158024e-129,0.25925925925925924,0.0
12,RGS13,24.290455,6.4151435,2.4729473622538086e-130,1.6996103543140005e-127,0.49382716049382713,0.0156794425087108
12,PRG2,23.888956,7.406871,3.9895302828986565e-126,2.6588405912663684e-123,0.3333333333333333,0.0039198606271777
12,VWA5A,23.799816,6.2607822,3.3544699680493347e-125,2.1698487649208537e-122,0.6049382716049383,0.03092334494773519
12,HPGD,23.708818,5.8502927,2.924391998175675e-124,1.8376043775965033e-121,0.654320987654321,0.03702090592334495
12,CLEC4OP,23.30121,10.301712,4.309710055062288e-120,2.6328737011384695e-117,0.24691358024691357,0.00043554006968641115
12,PTPRB,23.059244,5.8217382,1.188078748646343e-117,7.0620043024267625e-115,0.41975308641975306,0.01132404181184669
12,CRLF2,22.976892,6.056401,7.936800692574431e-117,4.593527832415512e-114,0.4567901234567901,0.01524390243902439
12,ABCC4,22.640429,5.969859,1.7334983680307592e-113,9.775597335410381e-111,0.7160493827160493,0.05662020905923345
12,PTGS1,22.356083,6.011299,1.053629649277981e-110,5.793119219142658e-108,0.6666666666666666,0.04921602787456446
12,ITGA9,22.269424,6.3452125,7.313396583683891e-110,3.9230129528038983e-107,0.49382716049382713,0.02177700348432056
12,MAOB,21.993982,6.9171915,3.2882113376563504e-107,1.7218483797399076e-104,0.37037037037037035,0.009581881533101045
12,IL18R1,21.672344,5.171012,3.74207286988545e-104,1.9139397355207144e-101,0.691358024691358,0.05531358885017421
12,KCNH2,21.550207,8.033546,5.271108885322253e-103,2.6347158571566435e-100,0.2345679012345679,0.0013066202090592336
12,LIF,21.329098,6.3685513,6.097242715931536e-101,2.979925756699606e-98,0.4691358024691358,0.02177700348432056
12,CTTNBP2,20.385584,6.491523,2.245183455461522e-92,1.0734417333905489e-89,0.41975308641975306,0.018728222996515678
12,ZNF704,19.788692,5.54599,3.72583104754398e-87,1.743451111247548e-84,0.5308641975308642,0.037456445993031356
12,AKAP12,19.218449,4.48692,2.5940876534072527e-82,1.1885785366955358e-79,0.4691358024691358,0.027874564459930314
12,RAB27B,19.04479,5.220776,7.257607140704305e-81,3.2574806907246893e-78,0.5061728395061729,0.036585365853658534
12,PROM1,18.948374,7.0082254,4.554410503564816e-80,2.0033030040980198e-77,0.2345679012345679,0.0039198606271777
12,FER,18.904495,5.318098,1.047383570964866e-79,4.516687622790255e-77,0.7654320987654321,0.1093205574912892
