group,names,scores,logfoldchanges,pvals,pvals_adj
0,MBNL1,10.300585,1.0218238,7.003439753092527e-25,1.2943416007543187e-22
0,H2AZ1,10.25818,1.1760296,1.0873752248805846e-24,1.9928869433998914e-22
0,STK17B,10.204021,1.1952899,1.9022924110517304e-24,3.4391031858022903e-22
0,NPM1,10.203743,0.73715717,1.907746049506113e-24,3.4391031858022903e-22
0,SRSF2,10.181866,1.2492857,2.3893554366513377e-24,4.237830170828457e-22
0,RNF125,10.155025,2.2073584,3.1472953616182947e-24,5.493529118100885e-22
0,ARL4C,10.066839,1.2780747,7.742615710463373e-24,1.3408137584269368e-21
0,RPL36AL,10.03587,0.72251993,1.0602123456566658e-23,1.8075387688393063e-21
0,PRF1,10.016375,2.8043666,1.2915447714458171e-23,2.1683163479700652e-21
0,CALM2,9.920724,0.8790014,3.3829304942421606e-23,5.552297788049839e-21
0,FAU,9.913219,0.5697307,3.646997868690299e-23,5.941364750081907e-21
0,XCL2,9.889158,3.392068,4.639115792539301e-23,7.446303681297918e-21
0,IFNG,9.888444,2.4761193,4.672349875047118e-23,7.446303681297918e-21
0,GABARAPL1,9.837343,1.6831807,7.773672120163842e-23,1.2299738916457795e-20
0,PNRC1,9.832896,0.79347235,8.124812187761561e-23,1.2763499603245714e-20
0,RNF19A,9.809589,1.3803651,1.0238474684995862e-22,1.5969842109724396e-20
0,CRIP1,9.756503,1.1399537,1.730185314613818e-22,2.6797158890353308e-20
0,CDC42SE2,9.74606,1.1833415,1.9176599298179475e-22,2.9493073312228055e-20
0,PDCD1,9.668516,2.6547003,4.102837973543718e-22,6.138347996744694e-20
0,OASL,9.637228,2.3509161,5.567081447660212e-22,8.162454818559402e-20
0,ARHGAP9,9.613921,1.9301596,6.983749664260784e-22,1.0104842524084699e-19
0,PARD6G,9.574295,3.4637938,1.0255416124619803e-21,1.464593291095866e-19
0,LAG3,9.526729,2.7970934,1.6231787073047482e-21,2.3031335038550536e-19
0,PRKCH,9.522996,1.5206004,1.6825654123049567e-21,2.372093661078392e-19
0,STAT4,9.482298,1.5703326,2.487431042763767e-21,3.484463116146722e-19
0,GSPT1,9.42949,1.4532738,4.1208683108725934e-21,5.664391047563809e-19
0,ID2,9.363778,1.3069779,7.693539850193464e-21,1.0380614842043242e-18
0,ETS1,9.266818,1.495446,1.9178251386661556e-20,2.5408872454629375e-18
0,CYTOR,9.208213,1.4628364,3.3160026896428723e-20,4.341002806744982e-18
0,SKP1,9.207378,0.8458593,3.341855345541142e-20,4.348960036360139e-18
0,TMSB4X,9.033748,0.8302169,1.658910617931301e-19,2.061266735602435e-17
0,GZMM,8.971292,2.368961,2.930586149501732e-19,3.5806878436661993e-17
0,PGK1,8.899782,0.97300464,5.595650775457258e-19,6.724871448340518e-17
0,RPS26,8.881081,0.62491757,6.621385825226631e-19,7.914355350772244e-17
0,RORA,8.845068,1.432622,9.147253986786274e-19,1.0815890157601642e-16
0,GNAS,8.83943,0.5537429,9.62082424966277e-19,1.131501538624777e-16
0,HLA-E,8.825454,0.608856,1.0901699056304213e-18,1.2753248263047796e-16
0,PIK3R1,8.808103,1.423669,1.2728209632394824e-18,1.4811191240489915e-16
0,SYTL2,8.765062,2.2616236,1.8667406221879746e-18,2.1494882986272318e-16
0,RPS19,8.696967,0.58471835,3.408715276241368e-18,3.8248915852232856e-16
0,DUSP2,8.686366,1.1810092,3.742178440663683e-18,4.1777528144932165e-16
0,SLC38A1,8.678782,1.4169528,4.000285411666747e-18,4.443347326201352e-16
0,MYH9,8.656627,0.9252072,4.85930624528415e-18,5.370388052891171e-16
0,AUTS2,8.6548,2.0925496,4.93775399240543e-18,5.429801177748631e-16
0,BTF3,8.648289,0.6241567,5.2277466042027986e-18,5.720091097822495e-16
0,CNOT6L,8.634829,1.4406929,5.881518297861078e-18,6.372031129303383e-16
0,JUND,8.615809,0.6672907,6.944901621213153e-18,7.414525308511694e-16
0,SLA,8.5980215,1.8285052,8.11019336772152e-18,8.616786605618327e-16
0,RGS1,8.53767,1.2478758,1.369557401488571e-17,1.4275201863003859e-15
0,DDX24,8.525282,0.92481226,1.52438433009956e-17,1.5814049326358313e-15
0,CD52,8.500784,1.0298786,1.8831531358317176e-17,1.9444219209552567e-15
0,RPS7,8.49721,0.6037643,1.942018863426247e-17,1.9958327506230583e-15
0,HMGB2,8.488594,1.2528198,2.0915208415438885e-17,2.1394799008406857e-15
0,RPL23A,8.458458,0.6116949,2.7093697765509636e-17,2.7459525113219048e-15
0,CMIP,8.396557,1.4345224,4.5976019088368314e-17,4.5343075686568805e-15
0,EZR,8.379404,0.8235107,5.3196194528860973e-17,5.222963867291247e-15
0,ATXN1,8.302614,1.2113961,1.018450146609106e-16,9.61320775724209e-15
0,GAPDH,8.290425,0.63015205,1.128446585591303e-16,1.056081947102533e-14
0,ATP5MG,8.272359,0.58170843,1.313341859017354e-16,1.2239121824308759e-14
0,ZAP70,8.265331,2.0149999,1.3930752555613783e-16,1.2927385694329701e-14
0,BICDL1,8.237776,1.4249043,1.754417712655276e-16,1.614431328637133e-14
0,APOBEC3G,8.211015,2.1532474,2.1932778804760252e-16,2.001525328851005e-14
0,CD99,8.205138,0.82057625,2.303263594664068e-16,2.0794856974254122e-14
0,S100A4,8.155069,1.0497563,3.4897904899688223e-16,3.119957814873346e-14
0,LCK,8.136806,1.6762897,4.0584527335659407e-16,3.613666031146386e-14
0,ATP8A1,8.11735,1.8803312,4.764751025848126e-16,4.225450375462816e-14
0,ITK,8.080423,1.405597,6.4542190720894e-16,5.677905602098487e-14
0,LINC-PINT,8.079113,0.7603152,6.523938733384344e-16,5.716373886984936e-14
0,CD6,8.007565,1.7626693,1.1700250044373654e-15,1.0012591409568473e-13
0,CORO1A,7.97981,1.0734512,1.4655826348426313e-15,1.2445003431696522e-13
0,RPL14,7.96504,0.5703697,1.6517032441968684e-15,1.3971503634469894e-13
0,BCL11B,7.940939,1.7660668,2.0065650576216793e-15,1.677961418717627e-13
0,CD69,7.926129,1.0782441,2.260830517614948e-15,1.8834259687085437e-13
0,VPS37B,7.8914266,1.1825646,2.9875199141334936e-15,2.460843650619398e-13
0,YPEL5,7.8780456,0.9402949,3.3254104607467827e-15,2.7087315653038514e-13
0,RPS27A,7.857677,0.6496341,3.9132310605646174e-15,3.1641062762866777e-13
0,CHCHD2,7.8182893,0.5755145,5.354603552627156e-15,4.3136921587153497e-13
0,LDLRAD4,7.8086014,1.2604318,5.78261681860075e-15,4.641499696769573e-13
0,LIME1,7.7856116,1.7963127,6.937666065643468e-15,5.468820422283039e-13
0,CYTIP,7.7769165,0.99833006,7.431371080467913e-15,5.837076577597529e-13
0,EVL,7.7715163,1.3324271,7.75520185269837e-15,6.02686057761114e-13
0,PLAAT4,7.759883,1.1942278,8.500792005795674e-15,6.559926967840851e-13
0,RPS3,7.7562695,0.66664916,8.746399038583422e-15,6.725858533411371e-13
0,PRRC2C,7.739117,0.7838854,1.0010969633109684e-14,7.671472304563807e-13
0,IL2RB,7.7322083,1.9403961,1.0569689914693694e-14,8.015834148064083e-13
0,RPL26,7.6634784,0.5103943,1.8096380936983148e-14,1.3310826285855195e-12
0,TRIR,7.657086,0.76052624,1.901995977467955e-14,1.3943532510817578e-12
0,PCED1B-AS1,7.642117,1.3440388,2.13679053655764e-14,1.5561070950500721e-12
0,ISCA1,7.6099954,1.5511717,2.741058732786789e-14,1.9636516192240992e-12
0,ARID4B,7.600069,0.925035,2.959729307375788e-14,2.1134196966596007e-12
0,H3-3B,7.5977263,0.46957085,3.01378725351861e-14,2.145055762674265e-12
0,COTL1,7.593081,0.849607,3.123874806069801e-14,2.202031365701703e-12
