ligand,receptor,source,target,ligand_expr,receptor_expr,lr_score
CXCL10,CXCR3,Endothelial,Tumor epithelial,0.2389,0.0195,0.0047
VEGFA,FLT1,Plasma cell,Mast cell,0.2005,0.0235,0.0047
TNF,TNFRSF1A,Dendritic cell,B cell,0.5106,0.0091,0.0046
VEGFA,FLT1,Endothelial,Unknown,0.1629,0.0285,0.0046
VEGFA,FLT1,Fibroblast,Fibroblast,0.579,0.008,0.0046
FAS,FASLG,Tumor epithelial,Unknown,0.0592,0.0774,0.0046
DLL1,NOTCH1,B cell,Dendritic cell,0.0334,0.1357,0.0045
CCL5,CCR5,Plasma cell,Fibroblast,0.5475,0.008,0.0044
FAS,FASLG,Dendritic cell,Fibroblast,0.2923,0.0151,0.0044
HGF,MET,Plasma cell,Endothelial,0.0201,0.2181,0.0044
CXCL10,CXCR3,B cell,Fibroblast,0.0405,0.1088,0.0044
IL6,IL6R,Unknown,Tumor epithelial,0.0616,0.0713,0.0044
IL6,IL6R,Plasma cell,Fibroblast,0.0313,0.138,0.0043
CD274,PDCD1,Plasma cell,Dendritic cell,0.0423,0.1019,0.0043
CD274,PDCD1,Plasma cell,Endothelial,0.0423,0.1018,0.0043
FAS,FASLG,Myeloid/Macro,Plasma cell,0.1079,0.0402,0.0043
CD274,PDCD1,Unknown,Unknown,0.0154,0.2793,0.0043
FAS,FASLG,Endothelial,Fibroblast,0.2866,0.0151,0.0043
FAS,FASLG,Mast cell,Endothelial,0.116,0.0368,0.0043
VEGFA,FLT1,Plasma cell,Tumor epithelial,0.2005,0.0212,0.0042
CD274,PDCD1,Tumor epithelial,B cell,0.07,0.0593,0.0042
FAS,FASLG,Fibroblast,Fibroblast,0.2805,0.0151,0.0042
FAS,FASLG,Tumor epithelial,Mast cell,0.0592,0.0702,0.0042
FAS,FASLG,Unknown,Myeloid/Macro,0.5031,0.0084,0.0042
CDH1,CDH1,Fibroblast,Fibroblast,0.064,0.064,0.0041
CD80,CTLA4,Plasma cell,T cell,0.0074,0.552,0.0041
FAS,FASLG,NK cell,Fibroblast,0.2723,0.0151,0.0041
PDGFA,PDGFRA,Endothelial,Endothelial,0.1521,0.0268,0.0041
IL6,IL6R,Tumor epithelial,Fibroblast,0.0297,0.138,0.0041
IL6,IL6R,Plasma cell,Endothelial,0.0313,0.1313,0.0041
PDGFA,PDGFRA,Mast cell,Endothelial,0.1504,0.0268,0.004
CXCL10,CXCR3,Myeloid/Macro,Endothelial,0.0966,0.0409,0.004
CD80,CTLA4,T cell,Plasma cell,0.0323,0.1242,0.004
VEGFA,FLT1,Plasma cell,B cell,0.2005,0.0201,0.004
FAS,FASLG,Myeloid/Macro,Endothelial,0.1079,0.0368,0.004
CD274,PDCD1,Tumor epithelial,Myeloid/Macro,0.07,0.0574,0.004
CCL5,CCR5,Myeloid/Macro,Unknown,0.2596,0.0154,0.004
VEGFA,FLT1,Fibroblast,T cell,0.579,0.0068,0.0039
CD274,PDCD1,Myeloid/Macro,B cell,0.0653,0.0593,0.0039
CD80,CTLA4,Fibroblast,Endothelial,0.024,0.162,0.0039
VEGFA,KDR,Dendritic cell,Tumor epithelial,0.1007,0.0388,0.0039
IL6,IL6R,Plasma cell,Dendritic cell,0.0313,0.1254,0.0039
IL6,IL6R,Tumor epithelial,Endothelial,0.0297,0.1313,0.0039
IL6,IL6R,B cell,Tumor epithelial,0.0552,0.0713,0.0039
FAS,FASLG,B cell,Fibroblast,0.2547,0.0151,0.0039
CDH1,CDH1,Plasma cell,Fibroblast,0.0612,0.064,0.0039
CDH1,CDH1,Fibroblast,Plasma cell,0.064,0.0612,0.0039
CXCL12,CXCR4,Unknown,Mast cell,0.0088,0.4447,0.0039
CCL5,CCR5,Mast cell,Unknown,0.2536,0.0154,0.0039
CD80,CTLA4,Dendritic cell,Tumor epithelial,0.6036,0.0064,0.0038
CD274,PDCD1,Myeloid/Macro,Myeloid/Macro,0.0653,0.0574,0.0038
CD80,CTLA4,NK cell,T cell,0.0068,0.552,0.0038
CD80,CTLA4,B cell,Fibroblast,0.1857,0.0202,0.0038
CD274,PDCD1,NK cell,Plasma cell,0.0278,0.1359,0.0038
DLL1,NOTCH1,NK cell,Fibroblast,0.0199,0.192,0.0038
TNF,TNFRSF1A,Endothelial,T cell,0.0482,0.078,0.0038
CD274,PDCD1,Dendritic cell,Dendritic cell,0.0369,0.1019,0.0038
VEGFA,FLT1,Endothelial,Mast cell,0.1629,0.0235,0.0038
CD274,PDCD1,Dendritic cell,Endothelial,0.0369,0.1018,0.0038
IL6,IL6R,Tumor epithelial,Dendritic cell,0.0297,0.1254,0.0037
CXCL10,CXCR3,NK cell,Unknown,0.0245,0.1526,0.0037
FAS,FASLG,T cell,Myeloid/Macro,0.4437,0.0084,0.0037
CDH1,CDH1,Plasma cell,Plasma cell,0.0612,0.0612,0.0037
CCL5,CCR5,Myeloid/Macro,B cell,0.2596,0.0138,0.0036
CD274,PDCD1,T cell,Fibroblast,0.0482,0.0752,0.0036
CXCL10,CXCR3,Plasma cell,Endothelial,0.088,0.0409,0.0036
CXCL10,CXCR3,NK cell,Plasma cell,0.0245,0.1476,0.0036
VEGFA,FLT1,Tumor epithelial,Fibroblast,0.4454,0.008,0.0036
IL6,IL6R,Endothelial,NK cell,0.2326,0.0156,0.0036
TNF,TNFRSF1A,Myeloid/Macro,Mast cell,0.1517,0.0234,0.0036
DLL1,NOTCH1,Fibroblast,Fibroblast,0.0189,0.192,0.0036
TNF,TNFRSF1A,B cell,B cell,0.3905,0.0091,0.0035
CD274,PDCD1,B cell,Plasma cell,0.026,0.1359,0.0035
CXCL10,CXCR3,Fibroblast,Endothelial,0.0857,0.0409,0.0035
CCL5,CCR5,Mast cell,B cell,0.2536,0.0138,0.0035
CD274,PDCD1,Fibroblast,NK cell,0.0113,0.3091,0.0035
DLL1,NOTCH1,Myeloid/Macro,Tumor epithelial,0.0619,0.0559,0.0035
IL6,IL6R,Unknown,Unknown,0.0616,0.0552,0.0034
IL6,IL6R,Unknown,T cell,0.0616,0.0552,0.0034
VEGFA,FLT1,Endothelial,Tumor epithelial,0.1629,0.0212,0.0034
CXCL10,CXCR3,Myeloid/Macro,Myeloid/Macro,0.0966,0.0353,0.0034
DLL1,NOTCH1,NK cell,NK cell,0.0199,0.17,0.0034
DLL1,NOTCH1,NK cell,Mast cell,0.0199,0.1723,0.0034
CCL5,CCR5,Fibroblast,Fibroblast,0.4092,0.008,0.0033
DLL1,NOTCH1,Fibroblast,Mast cell,0.0189,0.1723,0.0033
TNF,TNFRSF1A,NK cell,B cell,0.3667,0.0091,0.0033
FAS,FASLG,Plasma cell,Fibroblast,0.218,0.0151,0.0033
VEGFA,FLT1,Endothelial,B cell,0.1629,0.0201,0.0033
DLL1,NOTCH1,Fibroblast,NK cell,0.0189,0.17,0.0032
CCL5,CCR5,B cell,Unknown,0.2063,0.0154,0.0032
CD274,PDCD1,Plasma cell,Fibroblast,0.0423,0.0752,0.0032
HGF,MET,Endothelial,Myeloid/Macro,0.0563,0.0569,0.0032
CD274,PDCD1,Fibroblast,Unknown,0.0113,0.2793,0.0032
CD80,CTLA4,Mast cell,Unknown,0.012,0.2687,0.0032
CXCL10,CXCR3,Plasma cell,Myeloid/Macro,0.088,0.0353,0.0031
CXCL10,CXCR3,NK cell,B cell,0.0245,0.1281,0.0031
TNF,TNFRSF1A,T cell,B cell,0.341,0.0091,0.0031
CCL2,CCR2,Tumor epithelial,Plasma cell,0.0782,0.04,0.0031
TNF,TNFRSF1A,Fibroblast,Mast cell,0.1308,0.0234,0.0031
IL6,IL6R,Myeloid/Macro,Tumor epithelial,0.044,0.0713,0.0031
VEGFA,FLT1,B cell,Endothelial,0.0034,0.9014,0.0031
VEGFA,FLT1,Tumor epithelial,T cell,0.4454,0.0068,0.003
CD80,CTLA4,Mast cell,NK cell,0.012,0.2459,0.003
DLL1,NOTCH1,NK cell,T cell,0.0199,0.1493,0.003
IL6,IL6R,B cell,Unknown,0.0552,0.0552,0.003
CD80,CTLA4,Fibroblast,Plasma cell,0.024,0.1242,0.003
CXCL10,CXCR3,Fibroblast,Myeloid/Macro,0.0857,0.0353,0.003
IL6,IL6R,B cell,T cell,0.0552,0.0552,0.003
VEGFA,FLT1,Dendritic cell,Unknown,0.1007,0.0285,0.0029
CD274,PDCD1,T cell,B cell,0.0482,0.0593,0.0029
DLL1,NOTCH1,Plasma cell,Unknown,0.0108,0.2668,0.0029
DLL1,NOTCH1,Plasma cell,Endothelial,0.0108,0.2671,0.0029
DLL1,NOTCH1,NK cell,B cell,0.0199,0.1476,0.0029
CD274,PDCD1,Tumor epithelial,Mast cell,0.07,0.0411,0.0029
CCL5,CCR5,B cell,B cell,0.2063,0.0138,0.0029
CD274,PDCD1,NK cell,Endothelial,0.0278,0.1018,0.0028
DLL1,NOTCH1,Fibroblast,B cell,0.0189,0.1476,0.0028
CD274,PDCD1,NK cell,Dendritic cell,0.0278,0.1019,0.0028
DLL1,NOTCH1,NK cell,Myeloid/Macro,0.0199,0.1417,0.0028
CD274,PDCD1,T cell,Myeloid/Macro,0.0482,0.0574,0.0028
DLL1,NOTCH1,B cell,Plasma cell,0.0334,0.0829,0.0028
CD80,CTLA4,Endothelial,Myeloid/Macro,0.0513,0.054,0.0028
TNF,TNFRSF1A,Mast cell,Mast cell,0.118,0.0234,0.0028
CD274,PDCD1,Dendritic cell,Fibroblast,0.0369,0.0752,0.0028
DLL1,NOTCH1,Fibroblast,T cell,0.0189,0.1493,0.0028
TNF,TNFRSF1A,Endothelial,Plasma cell,0.0482,0.0566,0.0027
DLL1,NOTCH1,NK cell,Dendritic cell,0.0199,0.1357,0.0027
CD274,PDCD1,Endothelial,Tumor epithelial,0.1186,0.0228,0.0027
CCL2,CCR2,Unknown,Plasma cell,0.0685,0.04,0.0027
CXCL10,CXCR3,NK cell,Fibroblast,0.0245,0.1088,0.0027
CXCL10,CXCR3,Tumor epithelial,Endothelial,0.0654,0.0409,0.0027
CD274,PDCD1,Myeloid/Macro,Mast cell,0.0653,0.0411,0.0027
CD274,PDCD1,B cell,Dendritic cell,0.026,0.1019,0.0027
DLL1,NOTCH1,Fibroblast,Myeloid/Macro,0.0189,0.1417,0.0027
CD80,CTLA4,Endothelial,Mast cell,0.0513,0.0508,0.0026
CD80,CTLA4,Myeloid/Macro,Fibroblast,0.1289,0.0202,0.0026
HGF,MET,Myeloid/Macro,Myeloid/Macro,0.0457,0.0569,0.0026
DLL1,NOTCH1,Fibroblast,Dendritic cell,0.0189,0.1357,0.0026
HGF,MET,Endothelial,Plasma cell,0.0563,0.046,0.0026
TNF,TNFRSF1A,Tumor epithelial,Unknown,0.0216,0.121,0.0026
CD274,PDCD1,B cell,Endothelial,0.026,0.1018,0.0026
VEGFA,FLT1,Plasma cell,Plasma cell,0.2005,0.0123,0.0025
CD274,PDCD1,Plasma cell,B cell,0.0423,0.0593,0.0025
FAS,FASLG,Dendritic cell,Myeloid/Macro,0.2923,0.0084,0.0025
VEGFA,FLT1,Unknown,Dendritic cell,0.0301,0.0845,0.0025
TNF,TNFRSF1A,Unknown,B cell,0.276,0.0091,0.0025
CD274,PDCD1,Plasma cell,Myeloid/Macro,0.0423,0.0574,0.0024
CDH1,CDH1,B cell,Tumor epithelial,0.0044,0.5557,0.0024
IL6,IL6R,Myeloid/Macro,T cell,0.044,0.0552,0.0024
FAS,FASLG,Endothelial,Myeloid/Macro,0.2866,0.0084,0.0024
FAS,FASLG,Tumor epithelial,Plasma cell,0.0592,0.0402,0.0024
HGF,MET,Mast cell,Tumor epithelial,0.0079,0.2988,0.0024
CXCL10,CXCR3,Endothelial,Mast cell,0.2389,0.0102,0.0024
CDH1,CDH1,Tumor epithelial,B cell,0.5557,0.0044,0.0024
FAS,FASLG,Fibroblast,Myeloid/Macro,0.2805,0.0084,0.0024
IL6,IL6R,Myeloid/Macro,Unknown,0.044,0.0552,0.0024
VEGFA,FLT1,Dendritic cell,Mast cell,0.1007,0.0235,0.0024
CD80,CTLA4,Unknown,Myeloid/Macro,0.0424,0.054,0.0023
FAS,FASLG,NK cell,Myeloid/Macro,0.2723,0.0084,0.0023
CXCL10,CXCR3,Tumor epithelial,Myeloid/Macro,0.0654,0.0353,0.0023
HGF,MET,Fibroblast,Mast cell,0.1995,0.0116,0.0023
TNF,TNFRSF1A,Tumor epithelial,Dendritic cell,0.0216,0.1065,0.0023
CD80,CTLA4,Unknown,Mast cell,0.0424,0.0508,0.0022
IL6,IL6R,Mast cell,Plasma cell,0.0123,0.1794,0.0022
IL6,IL6R,Plasma cell,Tumor epithelial,0.0313,0.0713,0.0022
FAS,FASLG,Tumor epithelial,Endothelial,0.0592,0.0368,0.0022
CD274,PDCD1,Dendritic cell,B cell,0.0369,0.0593,0.0022
TNF,TNFRSF1A,Tumor epithelial,NK cell,0.0216,0.1025,0.0022
CD80,CTLA4,B cell,B cell,0.1857,0.0117,0.0022
HGF,MET,Myeloid/Macro,Plasma cell,0.0457,0.046,0.0021
CCL5,CCR5,Myeloid/Macro,Fibroblast,0.2596,0.008,0.0021
CD274,PDCD1,NK cell,Fibroblast,0.0278,0.0752,0.0021
FAS,FASLG,B cell,Myeloid/Macro,0.2547,0.0084,0.0021
DLL1,NOTCH1,Plasma cell,Fibroblast,0.0108,0.192,0.0021
PDGFA,PDGFRA,T cell,Fibroblast,0.0086,0.2436,0.0021
CD274,PDCD1,Unknown,Plasma cell,0.0154,0.1359,0.0021
HGF,MET,Fibroblast,Fibroblast,0.1995,0.0107,0.0021
CD274,PDCD1,Dendritic cell,Myeloid/Macro,0.0369,0.0574,0.0021
VEGFA,FLT1,Dendritic cell,Tumor epithelial,0.1007,0.0212,0.0021
IL6,IL6R,Tumor epithelial,Tumor epithelial,0.0297,0.0713,0.0021
TNF,TNFRSF1A,Plasma cell,Mast cell,0.0867,0.0234,0.002
VEGFA,FLT1,Dendritic cell,B cell,0.1007,0.0201,0.002
CD274,PDCD1,T cell,Mast cell,0.0482,0.0411,0.002
CCL5,CCR5,Mast cell,Fibroblast,0.2536,0.008,0.002
CD274,PDCD1,B cell,Fibroblast,0.026,0.0752,0.002
VEGFA,FLT1,Endothelial,Plasma cell,0.1629,0.0123,0.002
CD80,CTLA4,Plasma cell,Unknown,0.0074,0.2687,0.002
CXCL10,CXCR3,Myeloid/Macro,Tumor epithelial,0.0966,0.0195,0.0019
CD80,CTLA4,Mast cell,Endothelial,0.012,0.162,0.0019
DLL1,NOTCH1,B cell,Tumor epithelial,0.0334,0.0559,0.0019
DLL1,NOTCH1,Plasma cell,Mast cell,0.0108,0.1723,0.0019
CD80,CTLA4,NK cell,Unknown,0.0068,0.2687,0.0018
DLL1,NOTCH1,Plasma cell,NK cell,0.0108,0.17,0.0018
WNT5A,FZD5,Tumor epithelial,Tumor epithelial,0.0357,0.0501,0.0018
WNT5A,FZD5,Dendritic cell,Tumor epithelial,0.0369,0.0501,0.0018
CD80,CTLA4,Plasma cell,NK cell,0.0074,0.2459,0.0018
FAS,FASLG,Plasma cell,Myeloid/Macro,0.218,0.0084,0.0018
VEGFA,KDR,T cell,Endothelial,0.0105,0.1746,0.0018
CDH1,CDH1,Dendritic cell,Fibroblast,0.0283,0.064,0.0018
FAS,FASLG,Mast cell,Fibroblast,0.116,0.0151,0.0018
CDH1,CDH1,Fibroblast,Dendritic cell,0.064,0.0283,0.0018
VEGFA,FLT1,T cell,Myeloid/Macro,0.0105,0.1648,0.0017
CD80,CTLA4,NK cell,NK cell,0.0068,0.2459,0.0017
CXCL10,CXCR3,Plasma cell,Tumor epithelial,0.088,0.0195,0.0017
CXCL10,CXCR3,Fibroblast,Tumor epithelial,0.0857,0.0195,0.0017
TNF,TNFRSF1A,Tumor epithelial,T cell,0.0216,0.078,0.0017
IL6,IL6R,Plasma cell,Unknown,0.0313,0.0552,0.0017
IL6,IL6R,Plasma cell,T cell,0.0313,0.0552,0.0017
CD80,CTLA4,T cell,Myeloid/Macro,0.0323,0.054,0.0017
HGF,MET,Mast cell,Endothelial,0.0079,0.2181,0.0017
IL6,IL6R,Mast cell,Fibroblast,0.0123,0.138,0.0017
CD274,PDCD1,Plasma cell,Mast cell,0.0423,0.0411,0.0017
CCL5,CCR5,B cell,Fibroblast,0.2063,0.008,0.0017
CD274,PDCD1,NK cell,B cell,0.0278,0.0593,0.0017
CDH1,CDH1,Plasma cell,Dendritic cell,0.0612,0.0283,0.0017
CXCL10,CXCR3,B cell,Endothelial,0.0405,0.0409,0.0017
CDH1,CDH1,Dendritic cell,Plasma cell,0.0283,0.0612,0.0017
VEGFA,KDR,NK cell,Endothelial,0.0098,0.1746,0.0017
FAS,FASLG,Myeloid/Macro,Fibroblast,0.1079,0.0151,0.0016
VEGFA,FLT1,Plasma cell,Fibroblast,0.2005,0.008,0.0016
VEGFA,FLT1,NK cell,Myeloid/Macro,0.0098,0.1648,0.0016
CD274,PDCD1,Unknown,Dendritic cell,0.0154,0.1019,0.0016
DLL1,NOTCH1,Fibroblast,Plasma cell,0.0189,0.0829,0.0016
CD274,PDCD1,Tumor epithelial,Tumor epithelial,0.07,0.0228,0.0016
CD274,PDCD1,Unknown,Endothelial,0.0154,0.1018,0.0016
IL6,IL6R,Tumor epithelial,Unknown,0.0297,0.0552,0.0016
IL6,IL6R,Tumor epithelial,T cell,0.0297,0.0552,0.0016
DLL1,NOTCH1,Plasma cell,T cell,0.0108,0.1493,0.0016
DLL1,NOTCH1,NK cell,Plasma cell,0.0199,0.0829,0.0016
CD80,CTLA4,T cell,Mast cell,0.0323,0.0508,0.0016
DLL1,NOTCH1,Plasma cell,B cell,0.0108,0.1476,0.0016
IL6,IL6R,Mast cell,Endothelial,0.0123,0.1313,0.0016
CD274,PDCD1,NK cell,Myeloid/Macro,0.0278,0.0574,0.0016
CD80,CTLA4,Myeloid/Macro,B cell,0.1289,0.0117,0.0015
CD274,PDCD1,B cell,B cell,0.026,0.0593,0.0015
CD274,PDCD1,B cell,Myeloid/Macro,0.026,0.0574,0.0015
CDH1,CDH1,Unknown,Fibroblast,0.0234,0.064,0.0015
CD274,PDCD1,Myeloid/Macro,Tumor epithelial,0.0653,0.0228,0.0015
IL6,IL6R,Mast cell,Dendritic cell,0.0123,0.1254,0.0015
CDH1,CDH1,Fibroblast,Unknown,0.064,0.0234,0.0015
CD80,CTLA4,Mast cell,Plasma cell,0.012,0.1242,0.0015
IL6,IL6R,Unknown,B cell,0.0616,0.025,0.0015
DLL1,NOTCH1,Plasma cell,Myeloid/Macro,0.0108,0.1417,0.0015
CD274,PDCD1,Dendritic cell,Mast cell,0.0369,0.0411,0.0015
CD274,PDCD1,Fibroblast,Plasma cell,0.0113,0.1359,0.0015
DLL1,NOTCH1,Plasma cell,Dendritic cell,0.0108,0.1357,0.0015
VEGFA,FLT1,Plasma cell,T cell,0.2005,0.0068,0.0014
DLL1,NOTCH1,Tumor epithelial,Endothelial,0.0052,0.2671,0.0014
CDH1,CDH1,Unknown,Plasma cell,0.0234,0.0612,0.0014
CCL2,CCR2,Plasma cell,Plasma cell,0.0362,0.04,0.0014
DLL1,NOTCH1,Tumor epithelial,Unknown,0.0052,0.2668,0.0014
CDH1,CDH1,Plasma cell,Unknown,0.0612,0.0234,0.0014
CXCL10,CXCR3,B cell,Myeloid/Macro,0.0405,0.0353,0.0014
TNF,TNFRSF1A,Myeloid/Macro,B cell,0.1517,0.0091,0.0014
IL6,IL6R,B cell,B cell,0.0552,0.025,0.0014
CXCL10,CXCR3,Tumor epithelial,Tumor epithelial,0.0654,0.0195,0.0013
CD80,CTLA4,Fibroblast,Myeloid/Macro,0.024,0.054,0.0013
HGF,MET,Fibroblast,T cell,0.1995,0.0063,0.0013
VEGFA,FLT1,Endothelial,Fibroblast,0.1629,0.008,0.0013
CCL5,CCR5,Dendritic cell,Unknown,0.083,0.0154,0.0013
VEGFA,FLT1,Dendritic cell,Plasma cell,0.1007,0.0123,0.0012
CD274,PDCD1,Fibroblast,Endothelial,0.0113,0.1018,0.0012
CD80,CTLA4,B cell,Tumor epithelial,0.1857,0.0064,0.0012
CD274,PDCD1,Fibroblast,Dendritic cell,0.0113,0.1019,0.0012
VEGFA,KDR,Unknown,Tumor epithelial,0.0301,0.0388,0.0012
CD274,PDCD1,Unknown,Fibroblast,0.0154,0.0752,0.0012
PDGFA,PDGFRA,Tumor epithelial,Endothelial,0.0437,0.0268,0.0012
CD80,CTLA4,Plasma cell,Endothelial,0.0074,0.162,0.0012
WNT5A,FZD5,Dendritic cell,Plasma cell,0.0369,0.0317,0.0012
TNF,TNFRSF1A,Fibroblast,B cell,0.1308,0.0091,0.0012
CXCL12,CXCR4,Mast cell,Tumor epithelial,0.0123,0.1006,0.0012
TNF,TNFRSF1A,Tumor epithelial,Plasma cell,0.0216,0.0566,0.0012
CD80,CTLA4,Fibroblast,Mast cell,0.024,0.0508,0.0012
CXCL12,CXCR4,Myeloid/Macro,Tumor epithelial,0.0111,0.1006,0.0011
CD274,PDCD1,T cell,Tumor epithelial,0.0482,0.0228,0.0011
DLL1,NOTCH1,NK cell,Tumor epithelial,0.0199,0.0559,0.0011
CD274,PDCD1,B cell,Mast cell,0.026,0.0411,0.0011
TNF,TNFRSF1A,Mast cell,B cell,0.118,0.0091,0.0011
VEGFA,FLT1,Endothelial,T cell,0.1629,0.0068,0.0011
CCL5,CCR5,Dendritic cell,B cell,0.083,0.0138,0.0011
IL6,IL6R,Myeloid/Macro,B cell,0.044,0.025,0.0011
CD274,PDCD1,NK cell,Mast cell,0.0278,0.0411,0.0011
CCL5,CCR5,Tumor epithelial,Unknown,0.073,0.0154,0.0011
WNT5A,FZD5,Tumor epithelial,Plasma cell,0.0357,0.0317,0.0011
TNF,TNFRSF1A,Endothelial,Mast cell,0.0482,0.0234,0.0011
DLL1,NOTCH1,Fibroblast,Tumor epithelial,0.0189,0.0559,0.0011
CCL2,CCR2,Myeloid/Macro,T cell,0.1802,0.0061,0.0011
CD80,CTLA4,NK cell,Endothelial,0.0068,0.162,0.0011
HGF,MET,Plasma cell,Myeloid/Macro,0.0201,0.0569,0.0011
DLL1,NOTCH1,Tumor epithelial,Fibroblast,0.0052,0.192,0.001
CCL2,CCR2,Myeloid/Macro,Myeloid/Macro,0.1802,0.0055,0.001
PDGFA,PDGFRA,Unknown,Endothelial,0.0361,0.0268,0.001
DLL1,NOTCH1,T cell,Endothelial,0.0037,0.2671,0.001
DLL1,NOTCH1,T cell,Unknown,0.0037,0.2668,0.001
CCL5,CCR5,Tumor epithelial,B cell,0.073,0.0138,0.001
CD274,PDCD1,Plasma cell,Tumor epithelial,0.0423,0.0228,0.001
IL6,IL6R,Unknown,NK cell,0.0616,0.0156,0.001
FAS,FASLG,Mast cell,Myeloid/Macro,0.116,0.0084,0.001
CXCL10,CXCR3,Myeloid/Macro,Mast cell,0.0966,0.0102,0.001
CXCL10,CXCR3,NK cell,Endothelial,0.0245,0.0409,0.001
CD80,CTLA4,Endothelial,Fibroblast,0.0513,0.0202,0.001
FAS,FASLG,Tumor epithelial,Fibroblast,0.0592,0.0151,0.0009
CD80,CTLA4,Unknown,Fibroblast,0.0424,0.0202,0.0009
DLL1,NOTCH1,Tumor epithelial,NK cell,0.0052,0.17,0.0009
DLL1,NOTCH1,Tumor epithelial,Mast cell,0.0052,0.1723,0.0009
PDGFA,PDGFRA,Myeloid/Macro,Endothelial,0.0341,0.0268,0.0009
VEGFA,FLT1,Unknown,Unknown,0.0301,0.0285,0.0009
HGF,MET,Plasma cell,Plasma cell,0.0201,0.046,0.0009
CXCL10,CXCR3,NK cell,Myeloid/Macro,0.0245,0.0353,0.0009
FAS,FASLG,Myeloid/Macro,Myeloid/Macro,0.1079,0.0084,0.0009
PDGFA,PDGFRA,B cell,Endothelial,0.0335,0.0268,0.0009
IL6,IL6R,Mast cell,Tumor epithelial,0.0123,0.0713,0.0009
CXCL10,CXCR3,Plasma cell,Mast cell,0.088,0.0102,0.0009
IL6,IL6R,B cell,NK cell,0.0552,0.0156,0.0009
CD274,PDCD1,Unknown,Myeloid/Macro,0.0154,0.0574,0.0009
PDGFA,PDGFRA,Fibroblast,Tumor epithelial,0.339,0.0026,0.0009
PDGFA,PDGFRA,Fibroblast,Myeloid/Macro,0.339,0.0027,0.0009
CD274,PDCD1,Unknown,B cell,0.0154,0.0593,0.0009
CXCL12,CXCR4,Unknown,Tumor epithelial,0.0088,0.1006,0.0009
DLL1,NOTCH1,Plasma cell,Plasma cell,0.0108,0.0829,0.0009
CXCL10,CXCR3,Fibroblast,Mast cell,0.0857,0.0102,0.0009
CD274,PDCD1,Fibroblast,Fibroblast,0.0113,0.0752,0.0009
CD80,CTLA4,Plasma cell,Plasma cell,0.0074,0.1242,0.0009
VEGFA,FLT1,T cell,Dendritic cell,0.0105,0.0845,0.0009
CD274,PDCD1,Dendritic cell,Tumor epithelial,0.0369,0.0228,0.0008
WNT5A,FZD5,Endothelial,Tumor epithelial,0.0167,0.0501,0.0008
CD80,CTLA4,Myeloid/Macro,Tumor epithelial,0.1289,0.0064,0.0008
CD80,CTLA4,NK cell,Plasma cell,0.0068,0.1242,0.0008
IL6,IL6R,Plasma cell,B cell,0.0313,0.025,0.0008
TNF,TNFRSF1A,Plasma cell,B cell,0.0867,0.0091,0.0008
DLL1,NOTCH1,Tumor epithelial,B cell,0.0052,0.1476,0.0008
VEGFA,FLT1,Dendritic cell,Fibroblast,0.1007,0.008,0.0008
CDH1,CDH1,T cell,Fibroblast,0.012,0.064,0.0008
CXCL10,CXCR3,B cell,Tumor epithelial,0.0405,0.0195,0.0008
CDH1,CDH1,Fibroblast,T cell,0.064,0.012,0.0008
CDH1,CDH1,Dendritic cell,Dendritic cell,0.0283,0.0283,0.0008
VEGFA,FLT1,NK cell,Dendritic cell,0.0098,0.0845,0.0008
DLL1,NOTCH1,Tumor epithelial,T cell,0.0052,0.1493,0.0008
CD80,CTLA4,Mast cell,Myeloid/Macro,0.012,0.054,0.0007
CCL2,CCR2,Mast cell,T cell,0.1167,0.0061,0.0007
CDH1,CDH1,Plasma cell,T cell,0.0612,0.012,0.0007
HGF,MET,Endothelial,Mast cell,0.0563,0.0116,0.0007
CDH1,CDH1,Myeloid/Macro,Fibroblast,0.0107,0.064,0.0007
CDH1,CDH1,Myeloid/Macro,Plasma cell,0.0107,0.0612,0.0007
DLL1,NOTCH1,Tumor epithelial,Dendritic cell,0.0052,0.1357,0.0007
DLL1,NOTCH1,Tumor epithelial,Myeloid/Macro,0.0052,0.1417,0.0007
CDH1,CDH1,Plasma cell,Myeloid/Macro,0.0612,0.0107,0.0007
CDH1,CDH1,Unknown,Dendritic cell,0.0234,0.0283,0.0007
CDH1,CDH1,Dendritic cell,Unknown,0.0283,0.0234,0.0007
CDH1,CDH1,Fibroblast,Myeloid/Macro,0.064,0.0107,0.0007
CDH1,CDH1,T cell,Plasma cell,0.012,0.0612,0.0007
CXCL10,CXCR3,Tumor epithelial,Mast cell,0.0654,0.0102,0.0007
CD80,CTLA4,T cell,Fibroblast,0.0323,0.0202,0.0007
CD274,PDCD1,Fibroblast,Myeloid/Macro,0.0113,0.0574,0.0007
VEGFA,FLT1,Dendritic cell,T cell,0.1007,0.0068,0.0007
WNT5A,FZD5,Tumor epithelial,Myeloid/Macro,0.0357,0.0189,0.0007
VEGFA,FLT1,Unknown,Mast cell,0.0301,0.0235,0.0007
IL6,IL6R,Myeloid/Macro,NK cell,0.044,0.0156,0.0007
CCL5,CCR5,Dendritic cell,Fibroblast,0.083,0.008,0.0007
IL6,IL6R,Mast cell,Unknown,0.0123,0.0552,0.0007
WNT5A,FZD5,Dendritic cell,Myeloid/Macro,0.0369,0.0189,0.0007
IL6,IL6R,Tumor epithelial,B cell,0.0297,0.025,0.0007
