ligand,receptor,source,target,ligand_expr,receptor_expr,lr_score
CD274,PDCD1,Myeloid/Macro,Tumor epithelial,0.0664,0.0161,0.0011
TNF,TNFRSF1A,Endothelial,Mast cell,0.0482,0.0237,0.0011
DLL1,NOTCH1,Fibroblast,Tumor epithelial,0.0189,0.0561,0.0011
VEGFA,FLT1,Plasma cell,T cell,0.2116,0.0052,0.0011
DLL1,NOTCH1,NK cell,Tumor epithelial,0.0201,0.0561,0.0011
IL6,IL6R,Myeloid/Macro,B cell,0.0442,0.025,0.0011
TNF,TNFRSF1A,Plasma cell,B cell,0.0914,0.0119,0.0011
DLL1,NOTCH1,T cell,Unknown,0.0037,0.2982,0.0011
CD274,PDCD1,Tumor epithelial,Tumor epithelial,0.0703,0.0161,0.0011
DLL1,NOTCH1,Tumor epithelial,NK cell,0.0052,0.1893,0.001
CXCL10,CXCR3,NK cell,Endothelial,0.0248,0.0409,0.001
VEGFA,FLT1,Dendritic cell,Plasma cell,0.0806,0.0129,0.001
DLL1,NOTCH1,T cell,Endothelial,0.0037,0.2671,0.001
CXCL10,CXCR3,Plasma cell,Mast cell,0.0928,0.0103,0.001
DLL1,NOTCH1,Tumor epithelial,Fibroblast,0.0052,0.192,0.001
CXCL10,CXCR3,Myeloid/Macro,Mast cell,0.0969,0.0103,0.001
CD80,CTLA4,Mast cell,Plasma cell,0.0122,0.0805,0.001
CD80,CTLA4,Endothelial,Fibroblast,0.0513,0.0202,0.001
IL6,IL6R,Mast cell,Unknown,0.0125,0.076,0.0009
CXCL10,CXCR3,Fibroblast,Mast cell,0.0857,0.0103,0.0009
DLL1,NOTCH1,Tumor epithelial,Mast cell,0.0052,0.1741,0.0009
CXCL10,CXCR3,NK cell,Myeloid/Macro,0.0248,0.0355,0.0009
CD80,CTLA4,Unknown,Fibroblast,0.046,0.0202,0.0009
IL6,IL6R,B cell,NK cell,0.0552,0.0158,0.0009
CD80,CTLA4,T cell,B cell,0.0322,0.0273,0.0009
CD274,PDCD1,Fibroblast,Fibroblast,0.0113,0.0752,0.0009
IL6,IL6R,Mast cell,Tumor epithelial,0.0125,0.0717,0.0009
CD274,PDCD1,Fibroblast,Dendritic cell,0.0113,0.0816,0.0009
CD274,PDCD1,Fibroblast,Plasma cell,0.0113,0.083,0.0009
CD274,PDCD1,T cell,Tumor epithelial,0.0478,0.0161,0.0008
CD80,CTLA4,Fibroblast,Mast cell,0.024,0.0353,0.0008
CXCL10,CXCR3,B cell,Tumor epithelial,0.0405,0.0196,0.0008
VEGFA,FLT1,Unknown,Mast cell,0.0327,0.0237,0.0008
VEGFA,FLT1,Endothelial,T cell,0.1629,0.0052,0.0008
CD80,CTLA4,Myeloid/Macro,Tumor epithelial,0.1294,0.0064,0.0008
IL6,IL6R,Plasma cell,B cell,0.0331,0.025,0.0008
DLL1,NOTCH1,Tumor epithelial,B cell,0.0052,0.1476,0.0008
DLL1,NOTCH1,Plasma cell,Plasma cell,0.0114,0.0689,0.0008
DLL1,NOTCH1,Unknown,Plasma cell,0.0113,0.0689,0.0008
CD274,PDCD1,Fibroblast,Myeloid/Macro,0.0113,0.059,0.0007
IL6,IL6R,Myeloid/Macro,NK cell,0.0442,0.0158,0.0007
CD274,PDCD1,Plasma cell,Tumor epithelial,0.0446,0.0161,0.0007
DLL1,NOTCH1,Tumor epithelial,Myeloid/Macro,0.0052,0.1423,0.0007
DLL1,NOTCH1,T cell,Fibroblast,0.0037,0.192,0.0007
DLL1,NOTCH1,T cell,NK cell,0.0037,0.1893,0.0007
VEGFA,FLT1,Unknown,Tumor epithelial,0.0327,0.0213,0.0007
VEGFA,FLT1,Unknown,B cell,0.0327,0.0201,0.0007
VEGFA,FLT1,NK cell,Dendritic cell,0.0099,0.0676,0.0007
CD80,CTLA4,Mast cell,Myeloid/Macro,0.0122,0.055,0.0007
CDH1,CDH1,Plasma cell,Myeloid/Macro,0.0646,0.0107,0.0007
CD274,PDCD1,Fibroblast,B cell,0.0113,0.0656,0.0007
VEGFA,FLT1,T cell,Dendritic cell,0.0103,0.0676,0.0007
CXCL10,CXCR3,Tumor epithelial,Mast cell,0.0657,0.0103,0.0007
CDH1,CDH1,Fibroblast,T cell,0.064,0.0108,0.0007
CDH1,CDH1,Fibroblast,Myeloid/Macro,0.064,0.0107,0.0007
DLL1,NOTCH1,Tumor epithelial,T cell,0.0052,0.1426,0.0007
CD80,CTLA4,T cell,Fibroblast,0.0322,0.0202,0.0007
CDH1,CDH1,T cell,Fibroblast,0.0108,0.064,0.0007
CDH1,CDH1,Myeloid/Macro,Plasma cell,0.0107,0.0646,0.0007
CDH1,CDH1,Myeloid/Macro,Fibroblast,0.0107,0.064,0.0007
CDH1,CDH1,Plasma cell,T cell,0.0646,0.0108,0.0007
CDH1,CDH1,T cell,Plasma cell,0.0108,0.0646,0.0007
CD80,CTLA4,Fibroblast,B cell,0.024,0.0273,0.0007
IL6,IL6R,Tumor epithelial,B cell,0.0299,0.025,0.0007
DLL1,NOTCH1,Unknown,Tumor epithelial,0.0113,0.0561,0.0006
DLL1,NOTCH1,Plasma cell,Tumor epithelial,0.0114,0.0561,0.0006
DLL1,NOTCH1,Tumor epithelial,Dendritic cell,0.0052,0.1085,0.0006
IL6,IL6R,Mast cell,T cell,0.0125,0.0519,0.0006
VEGFA,FLT1,Dendritic cell,Fibroblast,0.0806,0.008,0.0006
TNF,TNFRSF1A,Endothelial,B cell,0.0482,0.0119,0.0006
VEGFA,KDR,B cell,Endothelial,0.0034,0.1746,0.0006
DLL1,NOTCH1,T cell,Mast cell,0.0037,0.1741,0.0006
CDH1,CDH1,Unknown,Dendritic cell,0.0254,0.0227,0.0006
CDH1,CDH1,Unknown,Unknown,0.0254,0.0254,0.0006
CDH1,CDH1,Dendritic cell,Unknown,0.0227,0.0254,0.0006
CD80,CTLA4,Plasma cell,Plasma cell,0.0078,0.0805,0.0006
VEGFA,FLT1,B cell,Myeloid/Macro,0.0034,0.1655,0.0006
DLL1,NOTCH1,T cell,Myeloid/Macro,0.0037,0.1423,0.0005
CDH1,CDH1,Dendritic cell,Dendritic cell,0.0227,0.0227,0.0005
CD274,PDCD1,NK cell,Tumor epithelial,0.0281,0.0161,0.0005
CD274,PDCD1,Dendritic cell,Tumor epithelial,0.0295,0.0161,0.0005
CD274,PDCD1,B cell,Tumor epithelial,0.0299,0.0161,0.0005
IL6,IL6R,Plasma cell,NK cell,0.0331,0.0158,0.0005
IL6,IL6R,Tumor epithelial,NK cell,0.0299,0.0158,0.0005
CD80,CTLA4,Fibroblast,Fibroblast,0.024,0.0202,0.0005
CD274,PDCD1,Fibroblast,Mast cell,0.0113,0.0416,0.0005
DLL1,NOTCH1,T cell,T cell,0.0037,0.1426,0.0005
CXCL10,CXCR3,NK cell,Tumor epithelial,0.0248,0.0196,0.0005
TNF,TNFRSF1A,Tumor epithelial,Mast cell,0.0217,0.0237,0.0005
DLL1,NOTCH1,T cell,B cell,0.0037,0.1476,0.0005
VEGFA,FLT1,T cell,Unknown,0.0103,0.0419,0.0004
CDH1,CDH1,Plasma cell,B cell,0.0646,0.0068,0.0004
CD80,CTLA4,Mast cell,Mast cell,0.0122,0.0353,0.0004
CD80,CTLA4,Plasma cell,Myeloid/Macro,0.0078,0.055,0.0004
CDH1,CDH1,B cell,Plasma cell,0.0068,0.0646,0.0004
CDH1,CDH1,B cell,Fibroblast,0.0068,0.064,0.0004
VEGFA,FLT1,Dendritic cell,T cell,0.0806,0.0052,0.0004
VEGFA,KDR,NK cell,Tumor epithelial,0.0099,0.039,0.0004
DLL1,NOTCH1,Tumor epithelial,Plasma cell,0.0052,0.0689,0.0004
CDH1,CDH1,Fibroblast,B cell,0.064,0.0068,0.0004
CXCL10,CXCR3,B cell,Mast cell,0.0405,0.0103,0.0004
DLL1,NOTCH1,T cell,Dendritic cell,0.0037,0.1085,0.0004
VEGFA,FLT1,Unknown,Plasma cell,0.0327,0.0129,0.0004
VEGFA,FLT1,NK cell,Unknown,0.0099,0.0419,0.0004
VEGFA,KDR,T cell,Tumor epithelial,0.0103,0.039,0.0004
CD80,CTLA4,Mast cell,B cell,0.0122,0.0273,0.0003
CDH1,CDH1,T cell,Unknown,0.0108,0.0254,0.0003
VEGFA,FLT1,Unknown,Fibroblast,0.0327,0.008,0.0003
TNF,TNFRSF1A,Tumor epithelial,B cell,0.0217,0.0119,0.0003
IL6,IL6R,Mast cell,B cell,0.0125,0.025,0.0003
DLL1,NOTCH1,T cell,Plasma cell,0.0037,0.0689,0.0003
CDH1,CDH1,Unknown,Myeloid/Macro,0.0254,0.0107,0.0003
DLL1,NOTCH1,Tumor epithelial,Tumor epithelial,0.0052,0.0561,0.0003
CXCL10,CXCR3,NK cell,Mast cell,0.0248,0.0103,0.0003
CD80,CTLA4,Unknown,Tumor epithelial,0.046,0.0064,0.0003
CDH1,CDH1,Unknown,T cell,0.0254,0.0108,0.0003
CD80,CTLA4,Endothelial,Tumor epithelial,0.0513,0.0064,0.0003
CD80,CTLA4,Plasma cell,Mast cell,0.0078,0.0353,0.0003
CDH1,CDH1,Myeloid/Macro,Unknown,0.0107,0.0254,0.0003
CDH1,CDH1,Unknown,B cell,0.0254,0.0068,0.0002
VEGFA,FLT1,NK cell,Mast cell,0.0099,0.0237,0.0002
VEGFA,FLT1,NK cell,Tumor epithelial,0.0099,0.0213,0.0002
CDH1,CDH1,Myeloid/Macro,Dendritic cell,0.0107,0.0227,0.0002
CD274,PDCD1,Fibroblast,Tumor epithelial,0.0113,0.0161,0.0002
VEGFA,FLT1,T cell,B cell,0.0103,0.0201,0.0002
CDH1,CDH1,T cell,Dendritic cell,0.0108,0.0227,0.0002
CD80,CTLA4,T cell,Tumor epithelial,0.0322,0.0064,0.0002
CD80,CTLA4,Plasma cell,B cell,0.0078,0.0273,0.0002
CDH1,CDH1,B cell,Dendritic cell,0.0068,0.0227,0.0002
CDH1,CDH1,B cell,Unknown,0.0068,0.0254,0.0002
CD80,CTLA4,Plasma cell,Fibroblast,0.0078,0.0202,0.0002
CD80,CTLA4,Fibroblast,Tumor epithelial,0.024,0.0064,0.0002
CD80,CTLA4,Mast cell,Fibroblast,0.0122,0.0202,0.0002
VEGFA,FLT1,B cell,Dendritic cell,0.0034,0.0676,0.0002
CDH1,CDH1,Dendritic cell,T cell,0.0227,0.0108,0.0002
VEGFA,FLT1,T cell,Tumor epithelial,0.0103,0.0213,0.0002
IL6,IL6R,Mast cell,NK cell,0.0125,0.0158,0.0002
CDH1,CDH1,Dendritic cell,B cell,0.0227,0.0068,0.0002
VEGFA,FLT1,Unknown,T cell,0.0327,0.0052,0.0002
DLL1,NOTCH1,T cell,Tumor epithelial,0.0037,0.0561,0.0002
CDH1,CDH1,Dendritic cell,Myeloid/Macro,0.0227,0.0107,0.0002
VEGFA,FLT1,NK cell,B cell,0.0099,0.0201,0.0002
VEGFA,FLT1,T cell,Mast cell,0.0103,0.0237,0.0002
CD80,CTLA4,Mast cell,Tumor epithelial,0.0122,0.0064,0.0001
CDH1,CDH1,T cell,T cell,0.0108,0.0108,0.0001
CDH1,CDH1,Myeloid/Macro,Myeloid/Macro,0.0107,0.0107,0.0001
CDH1,CDH1,Myeloid/Macro,T cell,0.0107,0.0108,0.0001
CDH1,CDH1,T cell,B cell,0.0108,0.0068,0.0001
CDH1,CDH1,T cell,Myeloid/Macro,0.0108,0.0107,0.0001
CDH1,CDH1,B cell,T cell,0.0068,0.0108,0.0001
VEGFA,FLT1,T cell,T cell,0.0103,0.0052,0.0001
VEGFA,FLT1,B cell,Mast cell,0.0034,0.0237,0.0001
CDH1,CDH1,Myeloid/Macro,B cell,0.0107,0.0068,0.0001
VEGFA,FLT1,NK cell,Fibroblast,0.0099,0.008,0.0001
VEGFA,FLT1,B cell,Unknown,0.0034,0.0419,0.0001
VEGFA,FLT1,T cell,Plasma cell,0.0103,0.0129,0.0001
VEGFA,FLT1,B cell,B cell,0.0034,0.0201,0.0001
VEGFA,FLT1,T cell,Fibroblast,0.0103,0.008,0.0001
CDH1,CDH1,B cell,Myeloid/Macro,0.0068,0.0107,0.0001
VEGFA,FLT1,B cell,Tumor epithelial,0.0034,0.0213,0.0001
VEGFA,FLT1,NK cell,Plasma cell,0.0099,0.0129,0.0001
VEGFA,FLT1,NK cell,T cell,0.0099,0.0052,0.0001
VEGFA,KDR,B cell,Tumor epithelial,0.0034,0.039,0.0001
CD80,CTLA4,Plasma cell,Tumor epithelial,0.0078,0.0064,0.0
VEGFA,FLT1,B cell,Plasma cell,0.0034,0.0129,0.0
VEGFA,FLT1,B cell,T cell,0.0034,0.0052,0.0
CDH1,CDH1,B cell,B cell,0.0068,0.0068,0.0
VEGFA,FLT1,B cell,Fibroblast,0.0034,0.008,0.0
